job_id,title,role_category,seniority,company,company_tier,industry,location,remote_type,is_remote,salary_min,salary_max,salary_midpoint,num_skills_required,yoe_min,yoe_max,education_required,visa_sponsorship,source,date_posted,days_since_posted,growth_trend,company_size_tier,year_month,week,salary_band,skills_list,num_skills,skills_clean,requires_python,requires_sql,requires_cloud,requires_llm,seniority_rank,salary_vs_median_pct,is_high_growth_role,is_fresh_posting,hiring_tier
ebd3095d-78f,Data Analyst,Data Analyst,Mid Level,Okta,Mid-market,Gaming,"San Francisco, CA",Remote,True,,,135000.0,7,3,6,Master's Preferred,No,LinkedIn,2026-03-05,17,stable,Mid-market,2026-03,10,$110-140k,"['Bigquery', 'Power Bi', 'Tableau', 'Looker', 'Snowflake', 'Dbt', 'Sql']",7,Bigquery|Dbt|Looker|Power Bi|Snowflake|Sql|Tableau,False,False,False,False,2,12.5,False,False,Stable
36560f3e-d8c,Data Scientist,Data Scientist,Mid Level,Monte Carlo,Scale-up,SaaS/Cloud,"Chicago, IL",On-site,False,209000.0,242000.0,220000.0,8,5,6,No Degree Required,Possible,Indeed,2026-03-17,5,stable,Scale-up,2026-03,12,$210-280k,"['B Testing', 'GCP', 'Scikit-Learn', 'Statistics', 'Python', 'Databricks', 'Sql']",7,B Testing|Databricks|GCP|Python|Scikit-Learn|Sql|Statistics,True,False,True,False,2,15.8,False,True,High Growth
0daf1bbc-e86,Machine Learning Engineer,Machine Learning Engineer,Mid Level,IBM,Enterprise,SaaS/Cloud,"Atlanta, GA",Remote,True,130000.0,157000.0,145000.0,6,2,3,PhD Preferred,No,Glassdoor,2026-03-04,18,very_high,Enterprise,2026-03,10,$140-170k,"['Scikit-Learn', 'Tensorflow', 'PyTorch', 'Python', 'Git', 'Mlflow']",6,Git|Mlflow|PyTorch|Python|Scikit-Learn|Tensorflow,True,False,False,True,2,-43.1,True,False,Stable
66e4f655-d7b,Data Analyst,Data Analyst,Mid Level,Airbyte,Scale-up,Media/Streaming,"Washington, DC",Hybrid,False,80000.0,108000.0,90000.0,7,3,6,Bachelor's Degree,No,Glassdoor,2026-03-09,13,stable,Scale-up,2026-03,11,$80-110k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Python', 'Google Sheets', 'Sql']",7,Bigquery|Excel|Google Sheets|Power Bi|Python|Sql|Tableau,True,False,False,False,2,-25.0,False,False,High Growth
a92e8421-ca9,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,Oracle,Enterprise,AdTech/MarTech,"Boston, MA",Remote,True,,,300000.0,9,9,11,Master's Preferred,Yes,Levels.fyi,2026-03-17,5,explosive,Enterprise,2026-03,12,$280k+,"['Openai Api', 'Weaviate', 'Vector Databases', 'LangChain', 'Python', 'PyTorch', 'Fastapi', 'RAG', 'Azure']",9,Azure|Fastapi|LangChain|Openai Api|PyTorch|Python|RAG|Vector Databases|Weaviate,True,False,True,True,3,3.4,True,True,Stable
488fda9e-8c1,Senior Data Engineer,Data Engineer,Senior,Accenture,Enterprise,Logistics/Supply Chain,"Chicago, IL",Remote,True,177000.0,234000.0,195000.0,10,7,10,PhD Preferred,Possible,Glassdoor,2026-03-11,11,high,Enterprise,2026-03,11,$170-210k,"['Docker', 'Terraform', 'Kafka', 'GCP', 'Airflow', 'Snowflake', 'Dbt', 'Python', 'Spark', 'Sql']",10,Airflow|Dbt|Docker|GCP|Kafka|Python|Snowflake|Spark|Sql|Terraform,True,False,True,False,3,8.3,True,False,Stable
adb16f82-220,Principal Data Analyst,Data Analyst,Principal,Oracle,Enterprise,EdTech,"Austin, TX",Hybrid,False,152000.0,182000.0,165000.0,9,13,14,Bachelor's Degree,No,Levels.fyi,2026-02-14,36,stable,Enterprise,2026-02,7,$140-170k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Python', 'Google Sheets', 'Sql']",9,Bigquery|Excel|Google Sheets|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,5,37.5,False,False,Stable
4199505f-d5e,Principal Data Engineer,Data Engineer,Principal,TechCorp AI,Startup,EdTech,"San Francisco, CA",Remote,True,,,210000.0,10,10,11,Master's Preferred,Possible,Glassdoor,2026-03-04,18,high,Startup,2026-03,10,$170-210k,"['Kafka', 'Airflow', 'GCP', 'Snowflake', 'Dbt', 'Python', 'Databricks', 'Spark', 'Git', 'Sql']",10,Airflow|Databricks|Dbt|GCP|Git|Kafka|Python|Snowflake|Spark|Sql,True,False,True,False,5,16.7,True,False,Early Stage
9b374018-1e2,Data Engineer,Data Engineer,Mid Level,Goldman Sachs,Enterprise,Healthcare/BioTech,"Washington, DC",Remote,True,,,135000.0,8,4,7,Master's Preferred,No,Levels.fyi,2026-03-16,6,high,Enterprise,2026-03,12,$110-140k,"['Terraform', 'Kafka', 'Airflow', 'Dbt', 'Python', 'Spark', 'Azure', 'Sql']",8,Airflow|Azure|Dbt|Kafka|Python|Spark|Sql|Terraform,True,False,True,False,2,-25.0,True,True,Stable
36c7efaa-ff0,Data Engineer,Data Engineer,Mid Level,New Relic,Mid-market,SaaS/Cloud,"Seattle, WA",Remote,True,146000.0,188000.0,165000.0,6,4,5,Bachelor's Degree,Possible,Indeed,2026-03-05,17,high,Mid-market,2026-03,10,$140-170k,"['Kafka', 'GCP', 'Aws', 'Spark', 'Databricks', 'Sql']",6,Aws|Databricks|GCP|Kafka|Spark|Sql,False,False,True,False,2,-8.3,True,False,Stable
a023710a-51d,Senior Machine Learning Engineer,Machine Learning Engineer,Senior,SAP,Enterprise,FinTech,"Austin, TX",Hybrid,False,,,315000.0,7,6,9,No Degree Required,Possible,Levels.fyi,2026-02-25,25,very_high,Enterprise,2026-02,9,$280k+,"['Docker', 'Tensorflow', 'Aws Sagemaker', 'Python', 'Gcp Vertex Ai', 'Git', 'Mlflow']",7,Aws Sagemaker|Docker|Gcp Vertex Ai|Git|Mlflow|Python|Tensorflow,True,False,False,False,3,23.5,True,False,Stable
cac8ff17-055,Data Engineer,Data Engineer,Mid Level,SAP,Enterprise,Gaming,"San Francisco, CA",Hybrid,False,,,155000.0,5,2,3,Bachelor's Degree,Yes,Levels.fyi,2025-10-31,142,high,Enterprise,2025-10,44,$140-170k,"['Airflow', 'GCP', 'Dbt', 'Python', 'Spark']",5,Airflow|Dbt|GCP|Python|Spark,True,False,True,False,2,-13.9,True,False,Stable
1b2271ee-00d,Entry Level Data Analyst,Data Analyst,Entry Level,Walmart,Enterprise,InsurTech,"Miami, FL",Remote,True,81000.0,94000.0,85000.0,6,1,4,Bachelor's Degree,No,Levels.fyi,2026-03-07,15,stable,Enterprise,2026-03,10,$80-110k,"['Excel', 'Looker', 'Dbt', 'Python', 'Google Sheets', 'Sql']",6,Dbt|Excel|Google Sheets|Looker|Python|Sql,True,False,False,False,1,-29.2,False,False,Stable
3a187658-763,Entry Level Data Scientist,Data Scientist,Entry Level,TechCorp AI,Startup,E-commerce,"New York, NY",On-site,False,,,125000.0,5,2,3,Master's Preferred,Yes,Company Website,2026-02-04,46,stable,Startup,2026-02,6,$110-140k,"['B Testing', 'Airflow', 'GCP', 'Scikit-Learn', 'Python']",5,Airflow|B Testing|GCP|Python|Scikit-Learn,True,False,True,False,1,-34.2,False,False,Early Stage
739c0599-36d,Senior Data Analyst,Data Analyst,Senior,Stripe,Scale-up,Logistics/Supply Chain,"Boston, MA",Hybrid,False,166000.0,221000.0,185000.0,9,6,7,Master's Preferred,No,Company Website,2026-03-11,11,stable,Scale-up,2026-03,11,$170-210k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Dbt', 'Python', 'Git', 'Sql']",9,Dbt|Excel|Git|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,3,54.2,False,False,High Growth
bb08647c-007,Entry Level Data Engineer,Data Engineer,Entry Level,Confluent,Scale-up,Healthcare/BioTech,"Seattle, WA",Hybrid,False,,,105000.0,5,2,5,Bachelor's Degree,Yes,Levels.fyi,2026-02-13,37,high,Scale-up,2026-02,7,$80-110k,"['Airflow', 'Dbt', 'Python', 'Spark', 'Databricks']",5,Airflow|Databricks|Dbt|Python|Spark,True,False,False,False,1,-41.7,True,False,High Growth
2cf4c934-2ac,Staff/Lead Data Platform Engineer,Data Platform Engineer,Staff/Lead,Target,Enterprise,Media/Streaming,"New York, NY",Hybrid,False,266000.0,327000.0,300000.0,10,12,13,Bachelor's Degree,No,Indeed,2026-03-22,0,high,Enterprise,2026-03,12,$280k+,"['Kubernetes', 'Terraform', 'Kafka', 'GCP', 'Python', 'Aws', 'Spark', 'Helm', 'Git', 'Sql']",10,Aws|GCP|Git|Helm|Kafka|Kubernetes|Python|Spark|Sql|Terraform,True,False,True,False,4,50.0,True,True,Stable
ee02dbcb-84c,Senior Machine Learning Engineer,Machine Learning Engineer,Senior,Walmart,Enterprise,Logistics/Supply Chain,"Seattle, WA",Hybrid,False,,,300000.0,7,5,8,No Degree Required,Yes,Levels.fyi,2026-03-21,1,very_high,Enterprise,2026-03,12,$280k+,"['Scikit-Learn', 'Tensorflow', 'Aws Sagemaker', 'Ray', 'Python', 'PyTorch', 'Mlflow']",7,Aws Sagemaker|Mlflow|PyTorch|Python|Ray|Scikit-Learn|Tensorflow,True,False,False,True,3,17.6,True,True,Stable
c7a7ccdd-6f6,Staff/Lead Data Analyst,Data Analyst,Staff/Lead,Walmart,Enterprise,Cybersecurity,"Miami, FL",Remote,True,163000.0,200000.0,180000.0,6,7,8,Bachelor's Degree,No,Levels.fyi,2026-02-26,24,stable,Enterprise,2026-02,9,$170-210k,"['Power Bi', 'Excel', 'Redshift', 'Dbt', 'Git', 'Sql']",6,Dbt|Excel|Git|Power Bi|Redshift|Sql,False,False,False,False,4,50.0,False,False,Stable
9eb36fc2-c51,Senior Data Analyst,Data Analyst,Senior,McKinsey,Enterprise,E-commerce,"Atlanta, GA",Hybrid,False,72000.0,85000.0,80000.0,5,9,10,PhD Preferred,Yes,Glassdoor,2026-01-06,75,stable,Enterprise,2026-01,2,<$80k,"['Power Bi', 'Tableau', 'Snowflake', 'Google Sheets', 'Sql']",5,Google Sheets|Power Bi|Snowflake|Sql|Tableau,False,False,False,False,3,-33.3,False,False,Stable
f0ed7346-7c1,Senior Data Engineer,Data Engineer,Senior,Snowflake,Scale-up,AdTech/MarTech,"Washington, DC",Remote,True,186000.0,241000.0,205000.0,9,5,7,Bachelor's Degree,No,Company Website,2026-02-20,30,high,Scale-up,2026-02,8,$170-210k,"['Terraform', 'Kafka', 'GCP', 'Dbt', 'Python', 'Aws', 'Spark', 'Databricks', 'Sql']",9,Aws|Databricks|Dbt|GCP|Kafka|Python|Spark|Sql|Terraform,True,False,True,False,3,13.9,True,False,High Growth
3db55497-355,Business Intelligence Developer,Business Intelligence Developer,Mid Level,Walmart,Enterprise,Gaming,"Los Angeles, CA",On-site,False,,,135000.0,6,4,5,PhD Preferred,No,Company Website,2026-03-19,3,declining,Enterprise,2026-03,12,$110-140k,"['Bigquery', 'Power Bi', 'Looker', 'Data Modeling', 'Python', 'Git']",6,Bigquery|Data Modeling|Git|Looker|Power Bi|Python,True,False,False,False,2,-3.6,False,True,Stable
dd2b97d9-0a5,AI/LLM Engineer,AI/LLM Engineer,Mid Level,JPMorgan Chase,Enterprise,EdTech,"San Francisco, CA",Hybrid,False,316000.0,414000.0,355000.0,6,4,6,No Degree Required,Yes,Levels.fyi,2026-03-17,5,explosive,Enterprise,2026-03,12,$280k+,"['Weaviate', 'LangChain', 'Python', 'RAG', 'PyTorch', 'Hugging Face']",6,Hugging Face|LangChain|PyTorch|Python|RAG|Weaviate,True,False,False,True,2,22.4,True,True,Stable
e51f53b9-3e9,Entry Level AI/LLM Engineer,AI/LLM Engineer,Entry Level,Databricks,Scale-up,Cybersecurity,"San Francisco, CA",Hybrid,False,274000.0,363000.0,310000.0,7,1,3,Master's Preferred,Possible,Glassdoor,2026-02-06,44,explosive,Scale-up,2026-02,6,$280k+,"['Openai Api', 'Git', 'Vector Databases', 'LangChain', 'Pinecone', 'RAG', 'Azure']",7,Azure|Git|LangChain|Openai Api|Pinecone|RAG|Vector Databases,False,False,True,True,1,6.9,True,False,High Growth
c5d3f007-d4d,Entry Level Data Engineer,Data Engineer,Entry Level,SAP,Enterprise,Logistics/Supply Chain,"Los Angeles, CA",Remote,True,111000.0,143000.0,120000.0,8,0,2,Master's Preferred,No,Company Website,2026-02-15,35,high,Enterprise,2026-02,7,$110-140k,"['Kubernetes', 'Terraform', 'Kafka', 'Git', 'Airflow', 'Python', 'Spark', 'Azure']",8,Airflow|Azure|Git|Kafka|Kubernetes|Python|Spark|Terraform,True,False,True,False,1,-33.3,True,False,Stable
af40672c-9d0,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,QueryCraft,Startup,EdTech,"Atlanta, GA",Remote,True,165000.0,193000.0,180000.0,7,9,12,Bachelor's Degree,No,Company Website,2026-02-26,24,explosive,Startup,2026-02,9,$170-210k,"['Openai Api', 'GCP', 'Python', 'Fastapi', 'RAG', 'Aws', 'Azure']",7,Aws|Azure|Fastapi|GCP|Openai Api|Python|RAG,True,False,True,True,3,-37.9,True,False,Early Stage
816fe9eb-52f,Data Engineer,Data Engineer,Mid Level,New Relic,Mid-market,InsurTech,"San Francisco, CA",Hybrid,False,,,225000.0,8,5,8,Bachelor's Degree,Yes,Indeed,2026-02-11,39,high,Mid-market,2026-02,7,$210-280k,"['Terraform', 'Kafka', 'Airflow', 'Dbt', 'Aws', 'Spark', 'Git', 'Sql']",8,Airflow|Aws|Dbt|Git|Kafka|Spark|Sql|Terraform,False,False,False,False,2,25.0,True,False,Stable
d9638315-c89,Entry Level Business Intelligence Developer,Business Intelligence Developer,Entry Level,DataMesh Labs,Startup,InsurTech,"New York, NY",On-site,False,61000.0,80000.0,70000.0,10,2,3,Master's Preferred,No,Levels.fyi,2026-02-22,28,declining,Startup,2026-02,8,<$80k,"['Power Bi', 'Tableau', 'Excel', 'Looker', 'Snowflake', 'Dax', 'Data Modeling', 'Redshift', 'Git', 'Sql']",10,Data Modeling|Dax|Excel|Git|Looker|Power Bi|Redshift|Snowflake|Sql|Tableau,False,False,False,False,1,-50.0,False,False,Early Stage
addbe5b2-0b5,AI/LLM Engineer,AI/LLM Engineer,Mid Level,SAP,Enterprise,Logistics/Supply Chain,"Austin, TX",Hybrid,False,,,280000.0,6,2,3,No Degree Required,No,Indeed,2026-03-07,15,explosive,Enterprise,2026-03,10,$210-280k,"['Openai Api', 'Weaviate', 'LangChain', 'Python', 'RAG', 'PyTorch']",6,LangChain|Openai Api|PyTorch|Python|RAG|Weaviate,True,False,False,True,2,-3.4,True,False,Stable
5b2fb283-b4d,Senior Machine Learning Engineer,Machine Learning Engineer,Senior,Fivetran,Scale-up,E-commerce,"Miami, FL",Remote,True,,,440000.0,8,6,7,Master's Preferred,Yes,Levels.fyi,2026-02-23,27,very_high,Scale-up,2026-02,9,$280k+,"['Kubernetes', 'Scikit-Learn', 'Tensorflow', 'Python', 'Databricks', 'Weights & Biases', 'PyTorch', 'Mlflow']",8,Databricks|Kubernetes|Mlflow|PyTorch|Python|Scikit-Learn|Tensorflow|Weights & Biases,True,False,False,True,3,72.5,True,False,High Growth
5a063472-179,Data Scientist,Data Scientist,Mid Level,DataMesh Labs,Startup,Media/Streaming,"Boston, MA",Hybrid,False,,,155000.0,8,2,4,No Degree Required,No,Indeed,2026-01-15,66,stable,Startup,2026-01,3,$140-170k,"['B Testing', 'Scikit-Learn', 'Statistics', 'Sql', 'Python', 'Git', 'Databricks']",7,B Testing|Databricks|Git|Python|Scikit-Learn|Sql|Statistics,True,False,False,False,2,-18.4,False,False,Early Stage
76b00cd2-321,Analytics Engineer,Analytics Engineer,Mid Level,TechCorp AI,Startup,Gaming,"Los Angeles, CA",Remote,True,,,120000.0,7,3,4,Bachelor's Degree,Yes,LinkedIn,2026-03-17,5,high,Startup,2026-03,12,$110-140k,"['Bigquery', 'Looker', 'Snowflake', 'Data Modeling', 'Redshift', 'Dbt', 'Sql']",7,Bigquery|Data Modeling|Dbt|Looker|Redshift|Snowflake|Sql,False,False,False,False,2,-25.0,True,True,Early Stage
5cabc90b-684,Senior Data Scientist,Data Scientist,Senior,DataFlow Inc,Startup,FinTech,"Austin, TX",On-site,False,159000.0,207000.0,175000.0,7,8,10,Bachelor's Degree,No,LinkedIn,2026-03-10,12,stable,Startup,2026-03,11,$170-210k,"['Docker', 'B Testing', 'GCP', 'Airflow', 'Snowflake', 'Python', 'Sql']",7,Airflow|B Testing|Docker|GCP|Python|Snowflake|Sql,True,False,True,False,3,-7.9,False,False,Early Stage
f93b664d-050,Staff/Lead Data Engineer,Data Engineer,Staff/Lead,ModelOps,Startup,FinTech,"San Francisco, CA",Hybrid,False,,,175000.0,6,9,10,PhD Preferred,Yes,Indeed,2026-03-07,15,high,Startup,2026-03,10,$170-210k,"['Kafka', 'Airflow', 'GCP', 'Spark', 'Git', 'Sql']",6,Airflow|GCP|Git|Kafka|Spark|Sql,False,False,True,False,4,-2.8,True,False,Early Stage
cfdace8b-3ec,Machine Learning Engineer,Machine Learning Engineer,Mid Level,Confluent,Scale-up,InsurTech,"Boston, MA",Hybrid,False,,,330000.0,8,4,6,Master's Preferred,No,Indeed,2026-03-18,4,very_high,Scale-up,2026-03,12,$280k+,"['Kubernetes', 'Scikit-Learn', 'Tensorflow', 'PyTorch', 'Python', 'Gcp Vertex Ai', 'Azure Ml', 'Mlflow']",8,Azure Ml|Gcp Vertex Ai|Kubernetes|Mlflow|PyTorch|Python|Scikit-Learn|Tensorflow,True,False,False,True,2,29.4,True,True,High Growth
1bce836c-e8a,Senior Machine Learning Engineer,Machine Learning Engineer,Senior,InsightHub,Startup,EdTech,"Chicago, IL",Remote,True,230000.0,262000.0,245000.0,7,6,9,Master's Preferred,Yes,Levels.fyi,2026-02-20,30,very_high,Startup,2026-02,8,$210-280k,"['Kubernetes', 'Scikit-Learn', 'Tensorflow', 'Aws Sagemaker', 'Gcp Vertex Ai', 'Weights & Biases', 'Azure Ml']",7,Aws Sagemaker|Azure Ml|Gcp Vertex Ai|Kubernetes|Scikit-Learn|Tensorflow|Weights & Biases,False,False,False,False,3,-3.9,True,False,Early Stage
0c3e04bc-289,Entry Level Data Scientist,Data Scientist,Entry Level,MetricStack,Startup,InsurTech,"Chicago, IL",Remote,True,,,95000.0,8,0,3,Bachelor's Degree,Yes,Company Website,2026-03-20,2,stable,Startup,2026-03,12,$80-110k,"['Docker', 'B Testing', 'Airflow', 'Scikit-Learn', 'Statistics', 'Python', 'Aws']",7,Airflow|Aws|B Testing|Docker|Python|Scikit-Learn|Statistics,True,False,False,False,1,-50.0,False,True,Early Stage
c3187676-60b,Data Scientist,Data Scientist,Mid Level,Accenture,Enterprise,E-commerce,"San Francisco, CA",On-site,False,122000.0,155000.0,130000.0,7,2,3,Bachelor's Degree,No,Levels.fyi,2026-03-19,3,stable,Enterprise,2026-03,12,$110-140k,"['Docker', 'GCP', 'Scikit-Learn', 'Statistics', 'Python', 'Jupyter']",6,Docker|GCP|Jupyter|Python|Scikit-Learn|Statistics,True,False,True,False,2,-31.6,False,True,Stable
3e2cdb8f-deb,Business Intelligence Developer,Business Intelligence Developer,Mid Level,UnitedHealth,Enterprise,SaaS/Cloud,"San Francisco, CA",Remote,True,,,100000.0,6,2,4,Bachelor's Degree,No,Company Website,2026-03-02,20,declining,Enterprise,2026-03,10,$80-110k,"['Bigquery', 'Power Bi', 'Tableau', 'Looker', 'Data Modeling', 'Sql']",6,Bigquery|Data Modeling|Looker|Power Bi|Sql|Tableau,False,False,False,False,2,-28.6,False,False,Stable
d1f5cc42-680,Data Engineer,Data Engineer,Mid Level,MetricStack,Startup,Healthcare/BioTech,"San Francisco, CA",Hybrid,False,,,195000.0,8,2,5,No Degree Required,Yes,Company Website,2026-02-13,37,high,Startup,2026-02,7,$170-210k,"['Kafka', 'Airflow', 'GCP', 'Dbt', 'Python', 'Spark', 'Git', 'Sql']",8,Airflow|Dbt|GCP|Git|Kafka|Python|Spark|Sql,True,False,True,False,2,8.3,True,False,Early Stage
ac34c698-69b,Machine Learning Engineer,Machine Learning Engineer,Mid Level,dbt Labs,Scale-up,SaaS/Cloud,"Boston, MA",Hybrid,False,,,245000.0,6,4,7,Master's Preferred,Possible,Company Website,2026-01-21,60,very_high,Scale-up,2026-01,4,$210-280k,"['Git', 'Scikit-Learn', 'PyTorch', 'Python', 'Databricks', 'Mlflow']",6,Databricks|Git|Mlflow|PyTorch|Python|Scikit-Learn,True,False,False,True,2,-3.9,True,False,High Growth
bcd14b40-fb5,Entry Level Business Intelligence Developer,Business Intelligence Developer,Entry Level,JPMorgan Chase,Enterprise,SaaS/Cloud,"Austin, TX",Remote,True,57000.0,76000.0,65000.0,9,1,4,Bachelor's Degree,Yes,LinkedIn,2025-12-01,111,declining,Enterprise,2025-12,49,<$80k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Snowflake', 'Dax', 'Data Modeling', 'Python', 'Sql']",9,Data Modeling|Dax|Excel|Looker|Power Bi|Python|Snowflake|Sql|Tableau,True,False,False,False,1,-53.6,False,False,Stable
732c72cc-337,Entry Level Data Engineer,Data Engineer,Entry Level,DataFlow Inc,Startup,Logistics/Supply Chain,"New York, NY",Hybrid,False,74000.0,89000.0,80000.0,9,0,3,Bachelor's Degree,No,Company Website,2026-03-13,9,high,Startup,2026-03,11,<$80k,"['Kafka', 'Airflow', 'GCP', 'Dbt', 'Python', 'Databricks', 'Spark', 'Git', 'Sql']",9,Airflow|Databricks|Dbt|GCP|Git|Kafka|Python|Spark|Sql,True,False,True,False,1,-55.6,True,False,Early Stage
4db2463f-207,Entry Level Data Analyst,Data Analyst,Entry Level,UnitedHealth,Enterprise,Healthcare/BioTech,"New York, NY",Remote,True,,,50000.0,6,2,5,Master's Preferred,Yes,Glassdoor,2026-03-13,9,stable,Enterprise,2026-03,11,<$80k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Python', 'Google Sheets']",6,Bigquery|Excel|Google Sheets|Power Bi|Python|Tableau,True,False,False,False,1,-58.3,False,False,Stable
b7229a8e-6b1,Data Engineer,Data Engineer,Mid Level,Citigroup,Enterprise,Logistics/Supply Chain,"Washington, DC",Remote,True,142000.0,178000.0,160000.0,7,4,6,Bachelor's Degree,Yes,Indeed,2026-03-05,17,high,Enterprise,2026-03,10,$140-170k,"['Kafka', 'Dbt', 'Python', 'Aws', 'Spark', 'Databricks', 'Sql']",7,Aws|Databricks|Dbt|Kafka|Python|Spark|Sql,True,False,False,False,2,-11.1,True,False,Stable
309370e9-4c6,Senior Business Intelligence Developer,Business Intelligence Developer,Senior,JPMorgan Chase,Enterprise,Logistics/Supply Chain,"Austin, TX",Remote,True,121000.0,160000.0,135000.0,9,9,11,PhD Preferred,Possible,LinkedIn,2026-02-02,48,declining,Enterprise,2026-02,6,$110-140k,"['Bigquery', 'Power Bi', 'Tableau', 'Looker', 'Snowflake', 'Dax', 'Redshift', 'Python', 'Sql']",9,Bigquery|Dax|Looker|Power Bi|Python|Redshift|Snowflake|Sql|Tableau,True,False,False,False,3,-3.6,False,False,Stable
c65dd5ce-772,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,Elastic,Mid-market,AdTech/MarTech,"Seattle, WA",Hybrid,False,291000.0,348000.0,315000.0,6,7,8,No Degree Required,Yes,Company Website,2026-02-28,22,explosive,Mid-market,2026-02,9,$280k+,"['Weaviate', 'Vector Databases', 'LangChain', 'Fastapi', 'Pinecone', 'PyTorch']",6,Fastapi|LangChain|Pinecone|PyTorch|Vector Databases|Weaviate,False,False,False,True,3,8.6,True,False,Stable
9eaacf16-6aa,Senior Data Analyst,Data Analyst,Senior,Hugging Face,Scale-up,EdTech,"New York, NY",Hybrid,False,,,130000.0,5,8,11,Bachelor's Degree,Yes,Company Website,2026-03-19,3,stable,Scale-up,2026-03,12,$110-140k,"['Power Bi', 'Excel', 'Python', 'Google Sheets', 'Sql']",5,Excel|Google Sheets|Power Bi|Python|Sql,True,False,False,False,3,8.3,False,True,High Growth
f1ffadd4-f68,Senior Data Scientist,Data Scientist,Senior,HashiCorp,Mid-market,AI/ML Platform,"New York, NY",Hybrid,False,269000.0,326000.0,310000.0,7,6,8,Bachelor's Degree,Possible,Indeed,2026-02-05,45,stable,Mid-market,2026-02,6,$280k+,"['B Testing', 'Airflow', 'Scikit-Learn', 'Statistics', 'Python', 'Sql']",6,Airflow|B Testing|Python|Scikit-Learn|Sql|Statistics,True,False,False,False,3,63.2,False,False,Stable
9509f047-11d,Senior Data Analyst,Data Analyst,Senior,Netflix,FAANG+,Healthcare/BioTech,"Miami, FL",Remote,True,120000.0,145000.0,135000.0,10,7,8,PhD Preferred,Yes,Glassdoor,2026-03-10,12,stable,FAANG+,2026-03,11,$110-140k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Dbt', 'Python', 'Git', 'Sql']",10,Bigquery|Dbt|Excel|Git|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,3,12.5,False,False,Elite
cbbb3a6c-60c,Senior Business Intelligence Developer,Business Intelligence Developer,Senior,TechCorp AI,Startup,Healthcare/BioTech,"Austin, TX",On-site,False,87000.0,108000.0,100000.0,8,6,7,Bachelor's Degree,Yes,Levels.fyi,2026-03-08,14,declining,Startup,2026-03,10,$80-110k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Dax', 'Python', 'Git', 'Sql']",8,Dax|Excel|Git|Looker|Power Bi|Python|Sql|Tableau,True,False,False,False,3,-28.6,False,False,Early Stage
