job_id,skill,role_category,seniority,salary_midpoint,remote_type,company_tier,date_posted,is_high_growth_role
8b25bde2-4ef,Ray,Machine Learning Engineer,Senior,305000.0,Remote,Startup,2026-03-10,True
8b25bde2-4ef,Weights & Biases,Machine Learning Engineer,Senior,305000.0,Remote,Startup,2026-03-10,True
d1be2166-547,RAG,AI/LLM Engineer,Senior,420000.0,Hybrid,Enterprise,2026-03-18,True
d1be2166-547,Vector Databases,AI/LLM Engineer,Senior,420000.0,Hybrid,Enterprise,2026-03-18,True
d1be2166-547,Azure,AI/LLM Engineer,Senior,420000.0,Hybrid,Enterprise,2026-03-18,True
d1be2166-547,Python,AI/LLM Engineer,Senior,420000.0,Hybrid,Enterprise,2026-03-18,True
d1be2166-547,Openai Api,AI/LLM Engineer,Senior,420000.0,Hybrid,Enterprise,2026-03-18,True
d1be2166-547,LangChain,AI/LLM Engineer,Senior,420000.0,Hybrid,Enterprise,2026-03-18,True
d1be2166-547,Pinecone,AI/LLM Engineer,Senior,420000.0,Hybrid,Enterprise,2026-03-18,True
d1be2166-547,GCP,AI/LLM Engineer,Senior,420000.0,Hybrid,Enterprise,2026-03-18,True
a5d81c34-6e2,Git,Data Analyst,Entry Level,50000.0,Hybrid,Startup,2026-03-09,False
a5d81c34-6e2,Looker,Data Analyst,Entry Level,50000.0,Hybrid,Startup,2026-03-09,False
a5d81c34-6e2,Python,Data Analyst,Entry Level,50000.0,Hybrid,Startup,2026-03-09,False
a5d81c34-6e2,Power Bi,Data Analyst,Entry Level,50000.0,Hybrid,Startup,2026-03-09,False
cd9c56ca-ded,Python,Data Analyst,Mid Level,95000.0,Remote,Enterprise,2026-02-02,False
cd9c56ca-ded,Sql,Data Analyst,Mid Level,95000.0,Remote,Enterprise,2026-02-02,False
cd9c56ca-ded,Tableau,Data Analyst,Mid Level,95000.0,Remote,Enterprise,2026-02-02,False
cd9c56ca-ded,Snowflake,Data Analyst,Mid Level,95000.0,Remote,Enterprise,2026-02-02,False
cd9c56ca-ded,Power Bi,Data Analyst,Mid Level,95000.0,Remote,Enterprise,2026-02-02,False
cd9c56ca-ded,Excel,Data Analyst,Mid Level,95000.0,Remote,Enterprise,2026-02-02,False
bd3adc9b-62d,Dbt,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
bd3adc9b-62d,Looker,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
bd3adc9b-62d,Python,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
bd3adc9b-62d,Data Modeling,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
bd3adc9b-62d,Tableau,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
bd3adc9b-62d,Databricks,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
bd3adc9b-62d,Sql,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
bd3adc9b-62d,Redshift,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
bd3adc9b-62d,Snowflake,Analytics Engineer,Senior,195000.0,Hybrid,Startup,2026-03-02,True
dca09a7a-60f,Kubernetes,Data Platform Engineer,Entry Level,130000.0,Remote,Startup,2026-03-20,True
dca09a7a-60f,Azure,Data Platform Engineer,Entry Level,130000.0,Remote,Startup,2026-03-20,True
dca09a7a-60f,Terraform,Data Platform Engineer,Entry Level,130000.0,Remote,Startup,2026-03-20,True
dca09a7a-60f,Git,Data Platform Engineer,Entry Level,130000.0,Remote,Startup,2026-03-20,True
dca09a7a-60f,Python,Data Platform Engineer,Entry Level,130000.0,Remote,Startup,2026-03-20,True
dca09a7a-60f,Sql,Data Platform Engineer,Entry Level,130000.0,Remote,Startup,2026-03-20,True
6f6799b2-01c,Azure,Data Engineer,Senior,170000.0,Remote,Enterprise,2026-02-27,True
6f6799b2-01c,Terraform,Data Engineer,Senior,170000.0,Remote,Enterprise,2026-02-27,True
6f6799b2-01c,Dbt,Data Engineer,Senior,170000.0,Remote,Enterprise,2026-02-27,True
6f6799b2-01c,Python,Data Engineer,Senior,170000.0,Remote,Enterprise,2026-02-27,True
6f6799b2-01c,Kafka,Data Engineer,Senior,170000.0,Remote,Enterprise,2026-02-27,True
6f6799b2-01c,Airflow,Data Engineer,Senior,170000.0,Remote,Enterprise,2026-02-27,True
6f6799b2-01c,Databricks,Data Engineer,Senior,170000.0,Remote,Enterprise,2026-02-27,True
6f6799b2-01c,Sql,Data Engineer,Senior,170000.0,Remote,Enterprise,2026-02-27,True
02e77951-d68,RAG,AI/LLM Engineer,Mid Level,250000.0,Hybrid,Enterprise,2026-02-14,True
02e77951-d68,Vector Databases,AI/LLM Engineer,Mid Level,250000.0,Hybrid,Enterprise,2026-02-14,True
02e77951-d68,Python,AI/LLM Engineer,Mid Level,250000.0,Hybrid,Enterprise,2026-02-14,True
02e77951-d68,Git,AI/LLM Engineer,Mid Level,250000.0,Hybrid,Enterprise,2026-02-14,True
02e77951-d68,Openai Api,AI/LLM Engineer,Mid Level,250000.0,Hybrid,Enterprise,2026-02-14,True
02e77951-d68,LangChain,AI/LLM Engineer,Mid Level,250000.0,Hybrid,Enterprise,2026-02-14,True
b85979d0-6bd,Aws,Data Engineer,Mid Level,140000.0,Remote,Enterprise,2026-03-18,True
b85979d0-6bd,Dbt,Data Engineer,Mid Level,140000.0,Remote,Enterprise,2026-03-18,True
b85979d0-6bd,Python,Data Engineer,Mid Level,140000.0,Remote,Enterprise,2026-03-18,True
b85979d0-6bd,Kafka,Data Engineer,Mid Level,140000.0,Remote,Enterprise,2026-03-18,True
b85979d0-6bd,Sql,Data Engineer,Mid Level,140000.0,Remote,Enterprise,2026-03-18,True
b85979d0-6bd,GCP,Data Engineer,Mid Level,140000.0,Remote,Enterprise,2026-03-18,True
c6cd1692-2ae,Aws,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
c6cd1692-2ae,Scikit-Learn,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
c6cd1692-2ae,Statistics,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
c6cd1692-2ae,Jupyter,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
c6cd1692-2ae,Git,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
c6cd1692-2ae,Python,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
c6cd1692-2ae,B Testing,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
c6cd1692-2ae,Sql,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
c6cd1692-2ae,Snowflake,Data Scientist,Mid Level,195000.0,On-site,Startup,2025-12-22,False
695b8f16-9c2,Kubernetes,Data Platform Engineer,Staff/Lead,525000.0,On-site,Scale-up,2026-03-11,True
695b8f16-9c2,Azure,Data Platform Engineer,Staff/Lead,525000.0,On-site,Scale-up,2026-03-11,True
695b8f16-9c2,Terraform,Data Platform Engineer,Staff/Lead,525000.0,On-site,Scale-up,2026-03-11,True
695b8f16-9c2,Python,Data Platform Engineer,Staff/Lead,525000.0,On-site,Scale-up,2026-03-11,True
695b8f16-9c2,Kafka,Data Platform Engineer,Staff/Lead,525000.0,On-site,Scale-up,2026-03-11,True
695b8f16-9c2,Spark,Data Platform Engineer,Staff/Lead,525000.0,On-site,Scale-up,2026-03-11,True
695b8f16-9c2,Sql,Data Platform Engineer,Staff/Lead,525000.0,On-site,Scale-up,2026-03-11,True
79925576-5b0,Looker,Data Analyst,Mid Level,115000.0,Hybrid,Scale-up,2026-02-19,False
79925576-5b0,Python,Data Analyst,Mid Level,115000.0,Hybrid,Scale-up,2026-02-19,False
79925576-5b0,Sql,Data Analyst,Mid Level,115000.0,Hybrid,Scale-up,2026-02-19,False
79925576-5b0,Tableau,Data Analyst,Mid Level,115000.0,Hybrid,Scale-up,2026-02-19,False
79925576-5b0,Snowflake,Data Analyst,Mid Level,115000.0,Hybrid,Scale-up,2026-02-19,False
79925576-5b0,Power Bi,Data Analyst,Mid Level,115000.0,Hybrid,Scale-up,2026-02-19,False
79925576-5b0,Excel,Data Analyst,Mid Level,115000.0,Hybrid,Scale-up,2026-02-19,False
a6f43903-1d0,Mlflow,Machine Learning Engineer,Senior,495000.0,Hybrid,Mid-market,2026-03-16,True
a6f43903-1d0,Kubernetes,Machine Learning Engineer,Senior,495000.0,Hybrid,Mid-market,2026-03-16,True
a6f43903-1d0,Scikit-Learn,Machine Learning Engineer,Senior,495000.0,Hybrid,Mid-market,2026-03-16,True
a6f43903-1d0,Git,Machine Learning Engineer,Senior,495000.0,Hybrid,Mid-market,2026-03-16,True
a6f43903-1d0,Python,Machine Learning Engineer,Senior,495000.0,Hybrid,Mid-market,2026-03-16,True
a6f43903-1d0,Docker,Machine Learning Engineer,Senior,495000.0,Hybrid,Mid-market,2026-03-16,True
a6f43903-1d0,Tensorflow,Machine Learning Engineer,Senior,495000.0,Hybrid,Mid-market,2026-03-16,True
e127ea8b-b2d,Git,Data Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-03,True
e127ea8b-b2d,Kafka,Data Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-03,True
e127ea8b-b2d,Python,Data Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-03,True
e127ea8b-b2d,Spark,Data Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-03,True
e127ea8b-b2d,Databricks,Data Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-03,True
e127ea8b-b2d,Sql,Data Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-03,True
e127ea8b-b2d,GCP,Data Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-03,True
60cb6b29-246,Dbt,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
60cb6b29-246,Looker,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
60cb6b29-246,Git,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
60cb6b29-246,Python,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
60cb6b29-246,Airflow,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
60cb6b29-246,Data Modeling,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
60cb6b29-246,Databricks,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
60cb6b29-246,Sql,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
60cb6b29-246,Redshift,Analytics Engineer,Principal,220000.0,Hybrid,Startup,2025-11-12,True
1f90fc2b-83c,Azure,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
1f90fc2b-83c,Terraform,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
1f90fc2b-83c,Dbt,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
1f90fc2b-83c,Git,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
1f90fc2b-83c,Python,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
1f90fc2b-83c,Docker,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
1f90fc2b-83c,Airflow,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
1f90fc2b-83c,Spark,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
1f90fc2b-83c,Sql,Data Engineer,Staff/Lead,420000.0,Remote,FAANG+,2026-03-22,True
147189ad-0c7,Google Sheets,Data Analyst,Staff/Lead,220000.0,Remote,Scale-up,2026-03-18,False
147189ad-0c7,Looker,Data Analyst,Staff/Lead,220000.0,Remote,Scale-up,2026-03-18,False
147189ad-0c7,Python,Data Analyst,Staff/Lead,220000.0,Remote,Scale-up,2026-03-18,False
147189ad-0c7,Sql,Data Analyst,Staff/Lead,220000.0,Remote,Scale-up,2026-03-18,False
147189ad-0c7,Redshift,Data Analyst,Staff/Lead,220000.0,Remote,Scale-up,2026-03-18,False
147189ad-0c7,Snowflake,Data Analyst,Staff/Lead,220000.0,Remote,Scale-up,2026-03-18,False
147189ad-0c7,Power Bi,Data Analyst,Staff/Lead,220000.0,Remote,Scale-up,2026-03-18,False
147189ad-0c7,Excel,Data Analyst,Staff/Lead,220000.0,Remote,Scale-up,2026-03-18,False
d60fa064-34b,Aws,Data Engineer,Mid Level,110000.0,Hybrid,Scale-up,2026-03-17,True
d60fa064-34b,Kubernetes,Data Engineer,Mid Level,110000.0,Hybrid,Scale-up,2026-03-17,True
d60fa064-34b,Dbt,Data Engineer,Mid Level,110000.0,Hybrid,Scale-up,2026-03-17,True
d60fa064-34b,Python,Data Engineer,Mid Level,110000.0,Hybrid,Scale-up,2026-03-17,True
d60fa064-34b,Kafka,Data Engineer,Mid Level,110000.0,Hybrid,Scale-up,2026-03-17,True
d60fa064-34b,Airflow,Data Engineer,Mid Level,110000.0,Hybrid,Scale-up,2026-03-17,True
d60fa064-34b,Sql,Data Engineer,Mid Level,110000.0,Hybrid,Scale-up,2026-03-17,True
8df93379-7b5,Dbt,Data Analyst,Mid Level,135000.0,Remote,Mid-market,2026-03-05,False
8df93379-7b5,Looker,Data Analyst,Mid Level,135000.0,Remote,Mid-market,2026-03-05,False
8df93379-7b5,Bigquery,Data Analyst,Mid Level,135000.0,Remote,Mid-market,2026-03-05,False
8df93379-7b5,Sql,Data Analyst,Mid Level,135000.0,Remote,Mid-market,2026-03-05,False
8df93379-7b5,Tableau,Data Analyst,Mid Level,135000.0,Remote,Mid-market,2026-03-05,False
8df93379-7b5,Snowflake,Data Analyst,Mid Level,135000.0,Remote,Mid-market,2026-03-05,False
8df93379-7b5,Power Bi,Data Analyst,Mid Level,135000.0,Remote,Mid-market,2026-03-05,False
85a0c313-50b,Scikit-Learn,Data Scientist,Mid Level,220000.0,On-site,Scale-up,2026-03-17,False
85a0c313-50b,Statistics,Data Scientist,Mid Level,220000.0,On-site,Scale-up,2026-03-17,False
85a0c313-50b,Python,Data Scientist,Mid Level,220000.0,On-site,Scale-up,2026-03-17,False
85a0c313-50b,B Testing,Data Scientist,Mid Level,220000.0,On-site,Scale-up,2026-03-17,False
85a0c313-50b,Databricks,Data Scientist,Mid Level,220000.0,On-site,Scale-up,2026-03-17,False
85a0c313-50b,Sql,Data Scientist,Mid Level,220000.0,On-site,Scale-up,2026-03-17,False
85a0c313-50b,GCP,Data Scientist,Mid Level,220000.0,On-site,Scale-up,2026-03-17,False
f825a70c-013,Mlflow,Machine Learning Engineer,Mid Level,145000.0,Remote,Enterprise,2026-03-04,True
f825a70c-013,PyTorch,Machine Learning Engineer,Mid Level,145000.0,Remote,Enterprise,2026-03-04,True
f825a70c-013,Scikit-Learn,Machine Learning Engineer,Mid Level,145000.0,Remote,Enterprise,2026-03-04,True
f825a70c-013,Git,Machine Learning Engineer,Mid Level,145000.0,Remote,Enterprise,2026-03-04,True
f825a70c-013,Python,Machine Learning Engineer,Mid Level,145000.0,Remote,Enterprise,2026-03-04,True
f825a70c-013,Tensorflow,Machine Learning Engineer,Mid Level,145000.0,Remote,Enterprise,2026-03-04,True
cabe7d01-24f,Google Sheets,Data Analyst,Mid Level,90000.0,Hybrid,Scale-up,2026-03-09,False
cabe7d01-24f,Python,Data Analyst,Mid Level,90000.0,Hybrid,Scale-up,2026-03-09,False
cabe7d01-24f,Bigquery,Data Analyst,Mid Level,90000.0,Hybrid,Scale-up,2026-03-09,False
cabe7d01-24f,Sql,Data Analyst,Mid Level,90000.0,Hybrid,Scale-up,2026-03-09,False
cabe7d01-24f,Tableau,Data Analyst,Mid Level,90000.0,Hybrid,Scale-up,2026-03-09,False
cabe7d01-24f,Power Bi,Data Analyst,Mid Level,90000.0,Hybrid,Scale-up,2026-03-09,False
cabe7d01-24f,Excel,Data Analyst,Mid Level,90000.0,Hybrid,Scale-up,2026-03-09,False
a83c6180-351,PyTorch,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
a83c6180-351,RAG,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
a83c6180-351,Vector Databases,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
a83c6180-351,Azure,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
a83c6180-351,Python,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
a83c6180-351,Fastapi,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
a83c6180-351,Openai Api,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
a83c6180-351,LangChain,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
a83c6180-351,Weaviate,AI/LLM Engineer,Senior,300000.0,Remote,Enterprise,2026-03-17,True
22c71cde-e78,Terraform,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,Dbt,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,Python,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,Kafka,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,Docker,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,Airflow,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,Spark,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,Sql,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,Snowflake,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
22c71cde-e78,GCP,Data Engineer,Senior,195000.0,Remote,Enterprise,2026-03-11,True
c9df1f6a-dbc,Google Sheets,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
c9df1f6a-dbc,Looker,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
c9df1f6a-dbc,Python,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
c9df1f6a-dbc,Bigquery,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
c9df1f6a-dbc,Tableau,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
c9df1f6a-dbc,Sql,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
c9df1f6a-dbc,Redshift,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
c9df1f6a-dbc,Power Bi,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
c9df1f6a-dbc,Excel,Data Analyst,Principal,165000.0,Hybrid,Enterprise,2026-02-14,False
2ca352d2-c3b,Dbt,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,Git,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,Kafka,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,Python,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,Airflow,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,Spark,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,Databricks,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,Sql,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,Snowflake,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
2ca352d2-c3b,GCP,Data Engineer,Principal,210000.0,Remote,Startup,2026-03-04,True
40dbbdb3-272,Azure,Data Engineer,Mid Level,135000.0,Remote,Enterprise,2026-03-16,True
40dbbdb3-272,Terraform,Data Engineer,Mid Level,135000.0,Remote,Enterprise,2026-03-16,True
40dbbdb3-272,Dbt,Data Engineer,Mid Level,135000.0,Remote,Enterprise,2026-03-16,True
40dbbdb3-272,Python,Data Engineer,Mid Level,135000.0,Remote,Enterprise,2026-03-16,True
40dbbdb3-272,Kafka,Data Engineer,Mid Level,135000.0,Remote,Enterprise,2026-03-16,True
40dbbdb3-272,Airflow,Data Engineer,Mid Level,135000.0,Remote,Enterprise,2026-03-16,True
40dbbdb3-272,Spark,Data Engineer,Mid Level,135000.0,Remote,Enterprise,2026-03-16,True
40dbbdb3-272,Sql,Data Engineer,Mid Level,135000.0,Remote,Enterprise,2026-03-16,True
01547da9-10c,Aws,Data Engineer,Mid Level,165000.0,Remote,Mid-market,2026-03-05,True
01547da9-10c,Kafka,Data Engineer,Mid Level,165000.0,Remote,Mid-market,2026-03-05,True
01547da9-10c,Spark,Data Engineer,Mid Level,165000.0,Remote,Mid-market,2026-03-05,True
01547da9-10c,Databricks,Data Engineer,Mid Level,165000.0,Remote,Mid-market,2026-03-05,True
01547da9-10c,Sql,Data Engineer,Mid Level,165000.0,Remote,Mid-market,2026-03-05,True
01547da9-10c,GCP,Data Engineer,Mid Level,165000.0,Remote,Mid-market,2026-03-05,True
edb87413-d8a,Mlflow,Machine Learning Engineer,Senior,315000.0,Hybrid,Enterprise,2026-02-25,True
edb87413-d8a,Gcp Vertex Ai,Machine Learning Engineer,Senior,315000.0,Hybrid,Enterprise,2026-02-25,True
edb87413-d8a,Git,Machine Learning Engineer,Senior,315000.0,Hybrid,Enterprise,2026-02-25,True
edb87413-d8a,Python,Machine Learning Engineer,Senior,315000.0,Hybrid,Enterprise,2026-02-25,True
edb87413-d8a,Docker,Machine Learning Engineer,Senior,315000.0,Hybrid,Enterprise,2026-02-25,True
edb87413-d8a,Aws Sagemaker,Machine Learning Engineer,Senior,315000.0,Hybrid,Enterprise,2026-02-25,True
edb87413-d8a,Tensorflow,Machine Learning Engineer,Senior,315000.0,Hybrid,Enterprise,2026-02-25,True
67967fd4-e8a,Dbt,Data Engineer,Mid Level,155000.0,Hybrid,Enterprise,2025-10-31,True
67967fd4-e8a,Python,Data Engineer,Mid Level,155000.0,Hybrid,Enterprise,2025-10-31,True
67967fd4-e8a,Airflow,Data Engineer,Mid Level,155000.0,Hybrid,Enterprise,2025-10-31,True
67967fd4-e8a,Spark,Data Engineer,Mid Level,155000.0,Hybrid,Enterprise,2025-10-31,True
67967fd4-e8a,GCP,Data Engineer,Mid Level,155000.0,Hybrid,Enterprise,2025-10-31,True
581da9e7-a81,Google Sheets,Data Analyst,Entry Level,85000.0,Remote,Enterprise,2026-03-07,False
581da9e7-a81,Dbt,Data Analyst,Entry Level,85000.0,Remote,Enterprise,2026-03-07,False
581da9e7-a81,Looker,Data Analyst,Entry Level,85000.0,Remote,Enterprise,2026-03-07,False
581da9e7-a81,Python,Data Analyst,Entry Level,85000.0,Remote,Enterprise,2026-03-07,False
581da9e7-a81,Sql,Data Analyst,Entry Level,85000.0,Remote,Enterprise,2026-03-07,False
581da9e7-a81,Excel,Data Analyst,Entry Level,85000.0,Remote,Enterprise,2026-03-07,False
a1632f02-2c9,Scikit-Learn,Data Scientist,Entry Level,125000.0,On-site,Startup,2026-02-04,False
a1632f02-2c9,Python,Data Scientist,Entry Level,125000.0,On-site,Startup,2026-02-04,False
a1632f02-2c9,Airflow,Data Scientist,Entry Level,125000.0,On-site,Startup,2026-02-04,False
a1632f02-2c9,B Testing,Data Scientist,Entry Level,125000.0,On-site,Startup,2026-02-04,False
a1632f02-2c9,GCP,Data Scientist,Entry Level,125000.0,On-site,Startup,2026-02-04,False
58630f28-a5a,Dbt,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
58630f28-a5a,Looker,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
58630f28-a5a,Git,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
58630f28-a5a,Python,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
58630f28-a5a,Tableau,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
58630f28-a5a,Sql,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
58630f28-a5a,Redshift,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
58630f28-a5a,Power Bi,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
58630f28-a5a,Excel,Data Analyst,Senior,185000.0,Hybrid,Scale-up,2026-03-11,False
89ae366e-2e7,Dbt,Data Engineer,Entry Level,105000.0,Hybrid,Scale-up,2026-02-13,True
89ae366e-2e7,Python,Data Engineer,Entry Level,105000.0,Hybrid,Scale-up,2026-02-13,True
89ae366e-2e7,Airflow,Data Engineer,Entry Level,105000.0,Hybrid,Scale-up,2026-02-13,True
89ae366e-2e7,Spark,Data Engineer,Entry Level,105000.0,Hybrid,Scale-up,2026-02-13,True
89ae366e-2e7,Databricks,Data Engineer,Entry Level,105000.0,Hybrid,Scale-up,2026-02-13,True
b0ad273b-a05,Aws,Data Platform Engineer,Staff/Lead,300000.0,Hybrid,Enterprise,2026-03-22,True
b0ad273b-a05,Kubernetes,Data Platform Engineer,Staff/Lead,300000.0,Hybrid,Enterprise,2026-03-22,True
